,Location,ReportedYear,crime_count,longitude,latitude
7311,2311 N PROSPECT AV,2018,1,-87.8840412,43.0602507
7312,2311 N PROSPECT AV,2019,1,-87.8840412,43.0602507
7313,2311 N PROSPECT AV,2020,1,-87.8840412,43.0602507
7314,2311 N PROSPECT AV,2021,1,-87.8840412,43.0602507
7315,2311 N PROSPECT AV,2022,3,-87.8840412,43.0602507
7316,2312 E PARK PL,2016,1,-97.4710829997239,35.479092
7317,2312 E PARK PL,2018,1,-97.4710829997239,35.479092
7318,2312 E PARK PL,2019,1,-97.4710829997239,35.479092
7319,2312 E PARK PL,2021,1,-97.4710829997239,35.479092
7320,2312 N BOOTH ST,2017,1,-87.90383811353418,43.06059995
7321,2312 N BOOTH ST,2022,1,-87.90383811353418,43.06059995
7322,2312 N WEIL ST,2016,1,-87.89896142503333,43.06057755
7323,2312 N WEIL ST,2021,1,-87.89896142503333,43.06057755
7324,2313 E LINNWOOD AV,2017,1,-87.88118953377021,43.0726231
7325,2313 E LINNWOOD AV,2021,1,-87.88118953377021,43.0726231
7326,2313 E PARK PL,2016,1,-87.88127555686634,43.0671387
7327,2313 N HOLTON ST,2017,1,-87.90556427688722,43.059444400000004
7328,2314 W HOPE AV,2016,1,-87.94138429110404,43.09290825
7329,2315 E IVANHOE PL,2017,1,-87.88179684938032,43.05783925
7330,2315 E IVANHOE PL,2022,1,-87.88179684938032,43.05783925
7331,2315 N MURRAY AV,2017,1,-87.8857722,43.0606064
7332,2315 N MURRAY AV,2019,1,-87.8857722,43.0606064
7333,2315 N MURRAY AV,2021,1,-87.8857722,43.0606064
7334,2315 N OAKLAND AV,2016,1,-87.88839262847785,43.06062755
7335,2315 N OAKLAND AV,2018,2,-87.88839262847785,43.06062755
7336,2316 E WEBSTER PL,2016,1,-87.88149183630347,43.06499472064059
7337,2316 W KEEFE AV,2016,1,-87.9417206746592,43.08265965
7338,2316 W KEEFE AV,2019,1,-87.9417206746592,43.08265965
7339,2316 W KEEFE AV,2020,1,-87.9417206746592,43.08265965
7340,2316 W ROOSEVELT DR,2017,2,-87.94149049999999,43.0960571
7341,2316 W RUBY AV,2017,1,-87.94116205326365,43.0990646
7342,2317 E WYOMING PL,2017,1,-87.88205990726716,43.0593471
7343,2317 E WYOMING PL,2019,1,-87.88205990726716,43.0593471
7344,2317 N 1ST ST,2017,1,-87.91143178038439,43.06075395
7345,2317 N 5TH ST,2017,1,-75.14123505556114,39.9865453
7346,2317 N 5TH ST,2018,1,-75.14123505556114,39.9865453
7347,2317 N 5TH ST,2021,1,-75.14123505556114,39.9865453
7348,2317 N HUBBARD ST,2016,1,-87.90897682561729,43.06073035
7349,2318 N WEIL ST,2017,1,-87.89896143626126,43.06065035
7350,2318 W FINN PL,2017,1,-87.9417123,43.083776099999994
7351,2319 E PARK PL,2017,1,-87.8811314563927,43.0671832
7352,2319 N 6TH ST,2017,1,-75.14318823687063,39.986725
7353,2319 W AUER AV,2016,9,-87.94136598443947,43.0764894
7354,2319 W AUER AV,2017,7,-87.94136598443947,43.0764894
7355,2319 W AUER AV,2018,14,-87.94136598443947,43.0764894
7356,2319 W AUER AV,2019,3,-87.94136598443947,43.0764894
7357,2319 W AUER AV,2020,2,-87.94136598443947,43.0764894
7358,2319 W AUER AV,2022,1,-87.94136598443947,43.0764894
7359,2319 W CAPITOL DR,2016,3,-87.94122022526696,43.08960390129945
7360,2319 W CAPITOL DR,2018,3,-87.94122022526696,43.08960390129945
7361,2319 W CAPITOL DR,2019,1,-87.94122022526696,43.08960390129945
7362,2319 W ROOSEVELT DR,2017,1,-87.9412738,43.09540775
7363,2319 W ROOSEVELT DR,2022,1,-87.9412738,43.09540775
7364,2319 W VIENNA AV,2016,1,-87.94132487650573,43.08601962672409
7365,232 E BURLEIGH ST,2016,1,-87.9084552487356,43.0750051
7366,232 E BURLEIGH ST,2020,1,-87.9084552487356,43.0750051
7367,232 E WRIGHT ST,2016,1,-87.9085408,43.0640065
7368,232 N JACKSON ST,2016,2,-88.04682185714286,30.69531426530612
7369,232 N JACKSON ST,2021,2,-88.04682185714286,30.69531426530612
7370,232 W KEEFE AV,2017,1,-87.91329900000001,43.082164166666665
7371,232 W LOCUST ST,2016,4,-87.91364200000001,43.071491800000004
7372,232 W LOCUST ST,2017,7,-87.91364200000001,43.071491800000004
7373,232 W LOCUST ST,2018,3,-87.91364200000001,43.071491800000004
7374,232 W LOCUST ST,2019,8,-87.91364200000001,43.071491800000004
7375,232 W LOCUST ST,2020,6,-87.91364200000001,43.071491800000004
7376,232 W LOCUST ST,2021,13,-87.91364200000001,43.071491800000004
7377,232 W LOCUST ST,2022,3,-87.91364200000001,43.071491800000004
7378,232 W RANDOLPH ST,2017,2,-87.91351432475969,43.081374600000004
7379,232 W RANDOLPH ST,2021,2,-87.91351432475969,43.081374600000004
7380,2320 E BELLEVIEW PL,2016,1,-87.8810313,43.0662143
7381,2320 E BELLEVIEW PL,2018,1,-87.8810313,43.0662143
7382,2320 E BELLEVIEW PL,2020,2,-87.8810313,43.0662143
7383,2320 E BELLEVIEW PL,2021,2,-87.8810313,43.0662143
7384,2320 E BRADFORD AV,2016,2,-87.8813461,43.063948800000006
7385,2320 E BRADFORD AV,2019,2,-87.8813461,43.063948800000006
7386,2320 E BRADFORD AV,2021,7,-87.8813461,43.063948800000006
7387,2320 E BRADFORD AV,2022,2,-87.8813461,43.063948800000006
7388,2320 E IVANHOE PL,2016,1,-87.88151687759004,43.05807178945362
7389,2320 N 1ST ST,2016,1,-121.92285613013759,37.37964945359932
7390,2320 N 1ST ST,2020,1,-121.92285613013759,37.37964945359932
7391,2320 N CRAMER ST,2016,3,-87.8865263,43.060805
7392,2320 N CRAMER ST,2017,1,-87.8865263,43.060805
7393,2320 N CRAMER ST,2018,2,-87.8865263,43.060805
7394,2320 N CRAMER ST,2021,1,-87.8865263,43.060805
7395,2320 N CRAMER ST,2022,1,-87.8865263,43.060805
7396,2320 N LAKE DR,2017,1,-87.8798372,43.0602744
7397,2320 N LAKE DR,2021,2,-87.8798372,43.0602744
7398,2320 N LAKE DR,2022,2,-87.8798372,43.0602744
7399,2320 N PROSPECT AV,2016,1,-97.48548714773,35.49250433356791
7400,2320 W BURLEIGH ST,2016,7,-87.94140993446035,43.075460050000004
7401,2320 W BURLEIGH ST,2017,4,-87.94140993446035,43.075460050000004
7402,2320 W BURLEIGH ST,2018,9,-87.94140993446035,43.075460050000004
7403,2320 W BURLEIGH ST,2019,14,-87.94140993446035,43.075460050000004
7404,2320 W BURLEIGH ST,2020,3,-87.94140993446035,43.075460050000004
7405,2320 W BURLEIGH ST,2021,1,-87.94140993446035,43.075460050000004
7406,2320 W BURLEIGH ST,2022,4,-87.94140993446035,43.075460050000004
7407,2320 W VIENNA AV,2017,2,-87.9418336,43.0862475
7408,2320 W VIENNA AV,2020,1,-87.9418336,43.0862475
7409,2321 N BOOTH ST,2017,2,-87.90439077404038,43.06078905
7410,2321 N BOOTH ST,2018,2,-87.90439077404038,43.06078905
7411,2321 N BOOTH ST,2022,1,-87.90439077404038,43.06078905
7412,2321 N CRAMER ST,2016,1,-87.88709078705403,43.0607147
7413,2321 N MURRAY AV,2016,2,-87.885771,43.0607588
7414,2321 N MURRAY AV,2018,1,-87.885771,43.0607588
7415,2321 N OAKLAND AV,2017,1,-87.88835471187201,43.06071729999999
7416,2321 W CAPITOL DR,2016,1,-87.94123569459094,43.08960423093497
7417,2321 W CONGRESS ST,2017,1,-87.94134030000001,43.09686935
7418,2321 W HOPKINS ST,2017,1,-87.94134675687823,43.078633100000005
7419,2321 W HOPKINS ST,2021,3,-87.94134675687823,43.078633100000005
7420,2321 W HOPKINS ST,2022,1,-87.94134675687823,43.078633100000005
7421,2322 N 6TH ST,2016,1,-87.50535157374887,38.6896203
7422,2322 N 6TH ST,2019,1,-87.50535157374887,38.6896203
7423,2322 N 6TH ST,2020,1,-87.50535157374887,38.6896203
7424,2322 N 6TH ST,2021,1,-87.50535157374887,38.6896203
7425,2322 W KEEFE AV,2017,2,-87.94190581806306,43.0826664
7426,2323 E BRADFORD AV,2017,1,-87.88152310415393,43.0633136
7427,2323 E BRADFORD AV,2018,1,-87.88152310415393,43.0633136
7428,2323 E BRADFORD AV,2019,1,-87.88152310415393,43.0633136
7429,2323 E BRADFORD AV,2020,6,-87.88152310415393,43.0633136
7430,2323 E BRADFORD AV,2021,4,-87.88152310415393,43.0633136
7431,2323 E BRADFORD AV,2022,7,-87.88152310415393,43.0633136
7432,2323 E BRADFORD AV #212,2016,1,150.74248215,-23.10397085
7433,2323 E BRADFORD AV #314,2017,1,150.74248215,-23.10397085
7434,2323 N CAMBRIDGE AV,2016,1,-87.8922799,43.0604146
7435,2323 N CAMBRIDGE AV,2017,1,-87.8922799,43.0604146
7436,2323 N CAMBRIDGE AV,2020,1,-87.8922799,43.0604146
7437,2323 N CAMBRIDGE AV,2021,1,-87.8922799,43.0604146
7438,2323 N HOLTON ST,2017,1,-87.90563681846652,43.06084295
7439,2323 N HOLTON ST,2020,1,-87.90563681846652,43.06084295
7440,2323 N LAKE DR,2016,4,-87.8807149,43.0614853
7441,2323 N LAKE DR,2017,3,-87.8807149,43.0614853
7442,2323 N LAKE DR,2018,4,-87.8807149,43.0614853
7443,2323 N LAKE DR,2019,5,-87.8807149,43.0614853
7444,2323 N LAKE DR,2020,4,-87.8807149,43.0614853
7445,2323 N LAKE DR,2021,15,-87.8807149,43.0614853
7446,2323 N LAKE DR,2022,13,-87.8807149,43.0614853
7447,2323 N MARTIN L KING JR DR,2017,1,-78.912265,35.941049
7448,2323 N MARTIN L KING JR DR,2018,3,-78.912265,35.941049
7449,2323 N MARTIN L KING JR DR,2019,4,-78.912265,35.941049
7450,2323 N MARTIN L KING JR DR,2020,5,-78.912265,35.941049
7451,2323 N MARTIN L KING JR DR,2021,4,-78.912265,35.941049
7452,2323 N MARTIN L KING JR DR,2022,10,-78.912265,35.941049
7453,2323 N PALMER ST,2016,1,-87.90995975233602,43.060869
7454,2323 N PALMER ST,2019,1,-87.90995975233602,43.060869
7455,2323 W HOPKINS ST,2016,1,-87.94134675687823,43.078633100000005
7456,2323 W HOPKINS ST,2017,1,-87.94134675687823,43.078633100000005
7457,2323 W HOPKINS ST,2020,1,-87.94134675687823,43.078633100000005
7458,2323 W HOPKINS ST,2021,2,-87.94134675687823,43.078633100000005
7459,2323 W HOPKINS ST,2022,6,-87.94134675687823,43.078633100000005
7460,2324 N 1ST ST,2016,1,-121.9229071561651,37.37971834431919
7461,2324 N 1ST ST,2021,1,-121.9229071561651,37.37971834431919
7462,2324 W KEEFE AV,2016,1,-87.94190581806306,43.0826664
7463,2324 W KEEFE AV,2022,1,-87.94190581806306,43.0826664
7464,2325 E IVANHOE PL,2017,1,-87.88187697241283,43.05805857930984
7465,2325 N 5TH ST,2016,1,-75.14132236734694,39.986431591836734
7466,2325 N 5TH ST #UPR,2017,1,-83.27977478841284,40.8330674962012
7467,2325 W BURLEIGH ST,2016,2,-87.94186392857506,43.07498125
7468,2325 W BURLEIGH ST,2017,1,-87.94186392857506,43.07498125
7469,2325 W BURLEIGH ST,2022,1,-87.94186392857506,43.07498125
7470,2327 N BUFFUM ST,2016,1,-87.9068745,43.0608924
7471,2327 N BUFFUM ST,2017,1,-87.9068745,43.0608924
7472,2328 E BACK BAY,2017,1,-87.88134155540877,43.056453399999995
7473,2328 E BACK BAY,2018,1,-87.88134155540877,43.056453399999995
7474,2328 N 2ND ST,2017,1,-75.13616885714286,39.98582042857143
7475,2328 N BOOTH ST,2017,1,-87.90386145029797,43.0609397
7476,2329 N MURRAY AV,2016,2,-87.8857884,43.0608881
7477,2329 W CAPITOL DR,2016,1,-87.94159711585746,43.08947345
7478,2329 W CAPITOL DR,2020,1,-87.94159711585746,43.08947345
7479,233 E JUNEAU AV,2016,1,-87.91047764044606,43.04546985
7480,233 E JUNEAU AV,2020,2,-87.91047764044606,43.04546985
7481,233 E JUNEAU AV,2022,1,-87.91047764044606,43.04546985
7482,233 E JUNEAU AV #612,2017,1,-87.90449498269535,43.04582080783241
7483,233 N MILWAUKEE ST,2017,1,-87.9060862,43.033536
7484,233 N MILWAUKEE ST,2018,1,-87.9060862,43.033536
7485,233 N MILWAUKEE ST,2020,2,-87.9060862,43.033536
7486,233 N MILWAUKEE ST,2021,1,-87.9060862,43.033536
7487,233 N WATER ST,2016,2,-80.73220846666666,43.97607446666667
7488,233 N WATER ST,2017,1,-80.73220846666666,43.97607446666667
7489,233 N WATER ST,2019,1,-80.73220846666666,43.97607446666667
7490,233 N WATER ST,2020,1,-80.73220846666666,43.97607446666667
7491,233 N WATER ST,2021,1,-80.73220846666666,43.97607446666667
7492,233 N WATER ST,2022,3,-80.73220846666666,43.97607446666667
7493,233 S 2ND ST,2016,1,-87.9129097,43.0286465
7494,233 S 2ND ST,2021,1,-87.9129097,43.0286465
7495,233 W CENTER ST,2016,1,-72.5457433,41.7708765
7496,233 W CENTER ST,2017,1,-72.5457433,41.7708765
7497,233 W CENTER ST,2019,3,-72.5457433,41.7708765
7498,233 W CENTER ST,2020,3,-72.5457433,41.7708765
7499,233 W CENTER ST,2021,2,-72.5457433,41.7708765
7500,233 W VINE ST,2017,1,-88.1645410113241,39.86571928252433
7501,233 W VINE ST,2018,2,-88.1645410113241,39.86571928252433
7502,2330 N WEIL ST,2017,1,-87.89897214684248,43.060951
7503,2330 W FINN PL,2017,1,-87.94199132482906,43.08393515
7504,2330 W FINN PL,2018,1,-87.94199132482906,43.08393515
7505,2330 W FINN PL,2019,1,-87.94199132482906,43.08393515
7506,2330 W FINN PL,2021,1,-87.94199132482906,43.08393515
7507,2330 W ROOSEVELT DR,2016,7,-87.94194718698368,43.0959937
7508,2330 W ROOSEVELT DR,2017,17,-87.94194718698368,43.0959937
7509,2330 W ROOSEVELT DR,2018,15,-87.94194718698368,43.0959937
7510,2330 W ROOSEVELT DR,2019,13,-87.94194718698368,43.0959937
7511,2330 W ROOSEVELT DR,2020,6,-87.94194718698368,43.0959937
7512,2330 W ROOSEVELT DR,2021,15,-87.94194718698368,43.0959937
7513,2330 W ROOSEVELT DR,2022,13,-87.94194718698368,43.0959937
7514,2331 N 1ST ST,2016,2,-121.92299645171326,37.37983890307895
7515,2331 N 1ST ST,2019,1,-121.92299645171326,37.37983890307895
7516,2331 N BOOTH ST,2016,2,-87.90442870373391,43.0609616
7517,2331 N MARTIN L KING JR DR,2016,1,-88.87076633065634,36.504986408352956
7518,2331 W HADLEY ST,2016,1,-112.1094096122449,33.43938208163265
7519,2332 N OAKLAND AV,2017,2,-87.88770332466063,43.060952799999995
7520,2332 N OAKLAND AV,2021,1,-87.88770332466063,43.060952799999995
7521,2332 N OAKLAND AV,2022,2,-87.88770332466063,43.060952799999995
7522,2332 N OAKLAND AV #204,2017,1,-72.9704446,40.9316226
7523,2332 N WEIL ST,2017,1,-87.89897214684248,43.060951
7524,2333 N NEWHALL ST,2016,1,-87.89059301415254,43.06058179449133
7525,2333 N OAKLAND AV #107,2017,1,-87.88843155376111,43.0608599
7526,2333 W FINN PL,2017,2,-87.94216243379718,43.08341445
7527,2334 N BUFFUM ST,2017,1,-87.906358025,43.061101449999995
7528,2334 N BUFFUM ST,2018,2,-87.906358025,43.061101449999995
7529,2334 N BUFFUM ST,2021,1,-87.906358025,43.061101449999995
7530,2334 N BUFFUM ST,2022,1,-87.906358025,43.061101449999995
7531,2335 N 1ST ST,2016,1,-87.91154835,43.06106435
7532,2335 N 1ST ST,2021,1,-87.91154835,43.06106435
7533,2335 N BOOTH ST,2016,1,-87.90440991137771,43.061072800000005
7534,2335 N BOOTH ST,2017,1,-87.90440991137771,43.061072800000005
7535,2335 N BOOTH ST,2019,3,-87.90440991137771,43.061072800000005
7536,2335 N BOOTH ST,2021,1,-87.90440991137771,43.061072800000005
7537,2335 N BOOTH ST,2022,1,-87.90440991137771,43.061072800000005
7538,2335 N MURRAY AV,2016,1,-87.88618092666053,43.0609434
7539,2335 W BURLEIGH ST,2017,1,-87.94216440172411,43.07497015
7540,2335 W BURLEIGH ST,2021,2,-87.94216440172411,43.07497015
7541,2335 W FINN PL,2017,1,-87.94216243379718,43.08341445
7542,2335 W FINN PL,2019,1,-87.94216243379718,43.08341445
7543,2335 W HOPKINS ST,2017,2,-87.94156526536966,43.07882095
7544,2335 W HOPKINS ST,2022,1,-87.94156526536966,43.07882095
7545,2337 N CRAMER ST,2017,1,-87.8871052843562,43.06109015
7546,2337 N WEIL ST,2017,2,-87.89954860395582,43.061060600000005
7547,2337 N WEIL ST,2018,1,-87.89954860395582,43.061060600000005
7548,2338 N 5TH ST,2016,1,-75.14148538227272,39.987113
7549,2338 N 5TH ST,2017,1,-75.14148538227272,39.987113
7550,2338 N 5TH ST,2021,1,-75.14148538227272,39.987113
7551,2338 N 5TH ST,2022,1,-75.14148538227272,39.987113
7552,2338 N 6TH ST,2017,1,-87.91826593148703,43.06126195
7553,2338 N 6TH ST,2021,1,-87.91826593148703,43.06126195
7554,2338 N HOLTON ST,2017,1,-87.90510734978966,43.0611196
7555,2338 N HOLTON ST,2021,1,-87.90510734978966,43.0611196
7556,2338 W KEEFE AV,2016,1,-87.94229445,43.08265575
7557,2338 W KEEFE AV,2018,2,-87.94229445,43.08265575
7558,2338 W KEEFE AV,2019,1,-87.94229445,43.08265575
7559,2339 N BUFFUM ST,2017,1,-87.90687759443392,43.06112905
7560,2339 N BUFFUM ST,2020,1,-87.90687759443392,43.06112905
7561,2339 N BUFFUM ST,2022,1,-87.90687759443392,43.06112905
7562,2339 N CRAMER ST,2017,1,-87.8871052843562,43.06109015
7563,2339 N CRAMER ST,2020,1,-87.8871052843562,43.06109015
7564,2339 N CRAMER ST,2022,1,-87.8871052843562,43.06109015
7565,2339 N HOLTON ST,2017,2,-87.90562734297274,43.0611007
7566,2339 N MURRAY AV,2016,1,-87.88589301678472,43.0610513
7567,2339 N OAKLAND AV,2017,2,-87.88835412540985,43.0610311
7568,234 E CONCORDIA AV,2016,1,-87.90828967598611,43.07864575
7569,234 E CONCORDIA AV,2019,1,-87.90828967598611,43.07864575
7570,234 E CONCORDIA AV,2020,1,-87.90828967598611,43.07864575
7571,234 E CONCORDIA AV,2022,2,-87.90828967598611,43.07864575
7572,234 E FLORIDA ST,2017,1,-93.07512857142858,44.935479163265306
7573,234 E RESERVOIR AV,2016,2,-87.909234757957,43.0554498
7574,234 E RESERVOIR AV,2017,5,-87.909234757957,43.0554498
7575,234 E RESERVOIR AV,2018,2,-87.909234757957,43.0554498
7576,234 E RESERVOIR AV,2019,1,-87.909234757957,43.0554498
7577,234 E RESERVOIR AV,2021,10,-87.909234757957,43.0554498
7578,234 E RESERVOIR AV,2022,2,-87.909234757957,43.0554498
7579,234 E RESERVOIR AV #402,2017,1,151.0387107332349,-33.90375435075388
7580,234 E VINE ST,2016,1,-87.9085775,43.0539582
7581,234 E VINE ST,2019,1,-87.9085775,43.0539582
7582,234 E VINE ST,2020,2,-87.9085775,43.0539582
7583,234 E VINE ST,2021,1,-87.9085775,43.0539582
7584,234 N BROADWAY,2016,1,-87.9070297,43.0333676
7585,234 N BROADWAY,2019,3,-87.9070297,43.0333676
7586,234 N BROADWAY,2020,1,-87.9070297,43.0333676
7587,234 N BROADWAY,2021,4,-87.9070297,43.0333676
7588,234 N BROADWAY,2022,1,-87.9070297,43.0333676
7589,234 W FLORIDA ST,2016,5,-87.9137862,43.0275172
7590,234 W FLORIDA ST,2017,7,-87.9137862,43.0275172
7591,234 W FLORIDA ST,2019,5,-87.9137862,43.0275172
7592,234 W FLORIDA ST,2020,2,-87.9137862,43.0275172
7593,234 W FLORIDA ST,2021,5,-87.9137862,43.0275172
7594,234 W FLORIDA ST,2022,6,-87.9137862,43.0275172
7595,234 W WELLS ST,2016,1,-87.9135963259487,43.04023551527998
7596,2340 N 5TH ST,2016,1,-75.14143478064464,39.98716385
7597,2340 N 5TH ST,2017,1,-75.14143478064464,39.98716385
7598,2340 N BREMEN ST,2017,1,-87.9001608257924,43.06114775
7599,2340 N BREMEN ST,2020,1,-87.9001608257924,43.06114775
7600,2340 N COMMERCE ST,2016,1,-87.89544615,43.06032810000001
7601,2340 N COMMERCE ST,2017,2,-87.89544615,43.06032810000001
7602,2340 N CRAMER ST,2016,5,-87.8865809,43.0608192
7603,2340 N CRAMER ST,2017,3,-87.8865809,43.0608192
7604,2340 N CRAMER ST,2018,3,-87.8865809,43.0608192
7605,2340 N CRAMER ST,2020,3,-87.8865809,43.0608192
7606,2340 N CRAMER ST,2021,3,-87.8865809,43.0608192
7607,2340 N CRAMER ST,2022,4,-87.8865809,43.0608192
7608,2340 N FARWELL AV,2016,1,-87.8843248,43.0608196
7609,2340 N FARWELL AV,2019,1,-87.8843248,43.0608196
7610,2340 N NEWHALL ST,2016,1,-87.8901449,43.0610093
7611,2341 N OAKLAND AV,2017,1,-87.88834657292647,43.0611152
7612,2341 N OAKLAND AV,2022,1,-87.88834657292647,43.0611152
7613,2343 N CRAMER ST,2017,1,-87.88709076324722,43.061207499999995
7614,2343 N HUBBARD ST,2016,1,-87.90891005579269,43.0612535
7615,2343 N HUBBARD ST,2017,1,-87.90891005579269,43.0612535
7616,2343 N HUBBARD ST,2022,1,-87.90891005579269,43.0612535
7617,2343 N PALMER ST,2016,1,-87.90997778248901,43.06129755
7618,2344 N BUFFUM ST,2017,1,-87.90635985,43.061270300000004
7619,2345 N WEIL ST,2016,1,-87.89951332399554,43.06122725
7620,2345 N WEIL ST,2018,2,-87.89951332399554,43.06122725
7621,2346 N BREMEN ST,2016,1,-87.9001978751366,43.0612493
7622,2346 N BREMEN ST,2020,1,-87.9001978751366,43.0612493
7623,2348 N BUFFUM ST,2016,3,-87.90635717495798,43.0613521
7624,2349 N MARTIN L KING JR DR,2017,1,-80.48581142894574,27.023284016173392
7625,235 E PITTSBURGH AV,2016,6,-74.8475394373434,38.96378893096192
7626,235 E PITTSBURGH AV,2019,2,-74.8475394373434,38.96378893096192
7627,235 E PITTSBURGH AV,2020,1,-74.8475394373434,38.96378893096192
7628,235 E PITTSBURGH AV,2021,1,-74.8475394373434,38.96378893096192
7629,235 E PITTSBURGH AV,2022,3,-74.8475394373434,38.96378893096192
7630,235 E PITTSBURGH AV #214,2016,1,-74.84800504303168,38.96393432842787
7631,235 E PITTSBURGH AV #307,2017,1,-74.84625237663764,38.96271799795339
7632,235 E TOWNSEND ST,2017,1,-87.90860198301375,43.0799965
7633,235 E TOWNSEND ST,2018,1,-87.90860198301375,43.0799965
7634,235 E TOWNSEND ST,2019,2,-87.90860198301375,43.0799965
7635,235 E TOWNSEND ST,2020,2,-87.90860198301375,43.0799965
7636,235 E TOWNSEND ST,2021,3,-87.90860198301375,43.0799965
7637,235 E TOWNSEND ST,2022,3,-87.90860198301375,43.0799965
7638,235 E VINE ST,2016,1,-84.49570349999999,38.04325542857143
7639,235 W GALENA ST,2017,1,-112.53974816078409,46.01186014700641
7640,235 W GALENA ST,2018,1,-112.53974816078409,46.01186014700641
7641,235 W GALENA ST,2019,1,-112.53974816078409,46.01186014700641
7642,235 W GALENA ST,2022,2,-112.53974816078409,46.01186014700641
7643,235 W VINE ST,2017,1,-87.9138453,43.0537495
7644,235 W VINE ST,2021,2,-87.9138453,43.0537495
7645,2350 N 5TH ST,2016,1,-75.14146326530613,39.98679181632653
7646,2350 N 5TH ST,2021,1,-75.14146326530613,39.98679181632653
7647,2350 N 5TH ST,2022,1,-75.14146326530613,39.98679181632653
7648,2350 N 6TH ST,2017,1,-87.9180573369014,43.061413200000004
7649,2350 N BOOTH ST,2017,1,-87.90401387684118,43.061154522624406
7650,2350 N BOOTH ST,2021,4,-87.90401387684118,43.061154522624406
7651,2350 N LAKE DR,2016,1,-87.87865703763555,43.0608318
7652,2350 N LAKE DR,2017,1,-87.87865703763555,43.0608318
7653,2350 N LAKE DR,2021,1,-87.87865703763555,43.0608318
7654,2350 N LAKE DR,2022,10,-87.87865703763555,43.0608318
7655,2350 ST N LAKE DR,2017,1,-81.37653960015015,28.5238895095952
7656,2350 W LOCUST ST,2016,1,-87.9417811631428,43.07157610432543
7657,2351 E BRADFORD AV,2017,1,-87.881219755353,43.063637354615246
7658,2351 N 5TH ST,2016,1,-75.14110456982014,39.987213
7659,2351 N 5TH ST,2021,2,-75.14110456982014,39.987213
7660,2351 N RICHARDS ST,2017,1,-87.90810436167071,43.061427550000005
7661,2352 N 1ST ST,2017,1,-121.92326432692839,37.38020058782336
7662,2353 N FARWELL AV,2016,1,-87.88505998453307,43.0611291
7663,2353 N FARWELL AV,2017,2,-87.88505998453307,43.0611291
7664,2353 N FARWELL AV,2018,2,-87.88505998453307,43.0611291
7665,2353 N FARWELL AV,2019,2,-87.88505998453307,43.0611291
7666,2353 N FARWELL AV,2020,4,-87.88505998453307,43.0611291
7667,2353 N FARWELL AV,2021,1,-87.88505998453307,43.0611291
7668,2353 N FARWELL AV,2022,4,-87.88505998453307,43.0611291
7669,2354 N BOOTH ST,2016,1,-87.90387381758373,43.061462899999995
7670,2354 N BOOTH ST,2019,1,-87.90387381758373,43.061462899999995
